hex_code,company,line_name,station_name
00230d,West Japan Railway Company,JR東西,North end of Osaka Castle
002342,West Japan Railway Company,伯備,Kiyone
002343,West Japan Railway Company,伯備,Soja
002344,West Japan Railway Company,伯備,Gokei
002346,West Japan Railway Company,伯備,Hiba
002347,West Japan Railway Company,伯備,Beautiful bag
002348,West Japan Railway Company,伯備,Bitchu Hirose
002349,West Japan Railway Company,伯備,Bitchu Takahashi
002351,West Japan Railway Company,伯備,Niimi
002382,East Japan Railway Company,仙石,Tsutsujigaoka
002383,East Japan Railway Company,仙石,Miyaginohara
002384,East Japan Railway Company,仙石,Rikuzenhara Town
002385,East Japan Railway Company,仙石,bitter bamboo
002386,East Japan Railway Company,仙石,Kozuru Shinden
002387,East Japan Railway Company,仙石,Fukuda Town
002388,East Japan Railway Company,仙石,Rikuzen Takasago
002389,East Japan Railway Company,仙石,Sakae Nakano
00238a,East Japan Railway Company,仙石,Tagajo
00238b,East Japan Railway Company,仙石,dismounting
00238c,East Japan Railway Company,仙石,Nishi-Shiogama
00238d,East Japan Railway Company,仙石,Honshiogama
00238e,East Japan Railway Company,仙石,Higashi Shiogama
002390,East Japan Railway Company,仙石,Rikuzen Hamada
002391,East Japan Railway Company,仙石,Matsushima Coast
002392,East Japan Railway Company,仙石,Takagi Town
002393,East Japan Railway Company,仙石,Hand barrel
002395,East Japan Railway Company,仙石,Rikuzen Toyama
002396,East Japan Railway Company,仙石,Rikuzen Otsuka
002397,East Japan Railway Company,仙石,Tomei Expressway
002398,East Japan Railway Company,仙石,Wild garlic
00239a,East Japan Railway Company,仙石,Rikuzen Ono
00239b,East Japan Railway Company,仙石,deer wife
00239c,East Japan Railway Company,仙石,Yamoto
00239d,East Japan Railway Company,仙石,Higashi Yamoto
00239e,East Japan Railway Company,仙石,Rikuzen Akai
00239f,East Japan Railway Company,仙石,Hebita
0023a0,East Japan Railway Company,仙石,Rikuzenyamashita
0023a1,East Japan Railway Company,仙石,Ishinomaki
002402,East Japan Railway Company,五日市,Kumakawa
002403,East Japan Railway Company,五日市,Higashiakiru
002404,East Japan Railway Company,五日市,Akigawa
002406,East Japan Railway Company,五日市,Musashi Hikida
002407,East Japan Railway Company,五日市,Musashi Masudo
002408,East Japan Railway Company,五日市,Musashi-Itsukaichi
00245d,West Japan Railway Company,芸備,Tertiary
00246c,West Japan Railway Company,芸備,Karidome family
00246e,West Japan Railway Company,芸備,Kamifukawa
00246f,West Japan Railway Company,芸備,Nakafukagawa
002470,West Japan Railway Company,芸備,Shimofukagawa
002471,West Japan Railway Company,芸備,Kumura
002472,West Japan Railway Company,芸備,Kumura
002473,West Japan Railway Company,芸備,Aki Yaguchi
002474,West Japan Railway Company,芸備,Tosaka
002475,West Japan Railway Company,芸備,Yaga
002481,East Japan Railway Company,石巻,Ogota
002482,East Japan Railway Company,石巻,Kamiwakudani
0024c2,Hokkaido Railway Company,札沼,Eight houses
0024c3,Hokkaido Railway Company,札沼学園都市線,Shinkawa
0024c5,Hokkaido Railway Company,札沼学園都市線,Shinkotoni
0024c6,Hokkaido Railway Company,札沼学園都市線,Taihei
0024c8,Hokkaido Railway Company,札沼,Yurigahara
0024c9,Hokkaido Railway Company,札沼学園都市線,Shinoji
0024cb,Hokkaido Railway Company,札沼旧 東篠路,Sasuma
0024cd,Hokkaido Railway Company,札沼,Ainosato University of Education
0024ce,Hokkaido Railway Company,札沼学園都市線,Ainosato Park
0024d0,Hokkaido Railway Company,札沼,Ishikari Taimi
0024d2,Hokkaido Railway Company,札沼学園都市線,Ishikari Tobetsu
0024d4,Hokkaido Railway Company,札沼旧 大学前,Health Sciences University of Hokkaido
0024d5,Hokkaido Railway Company,札沼学園都市線,Ishikari Kanazawa
0024e6,Hokkaido Railway Company,札沼学園都市線,Shimotokutomi
0024e7,Hokkaido Railway Company,札沼学園都市線(2006.3.18廃止),2006)
0024e8,Hokkaido Railway Company,札沼学園都市線(2006.3.18廃止),2006)
002501,East Japan Railway Company,山手,Shinagawa
002502,East Japan Railway Company,山手,Osaki
002503,East Japan Railway Company,山手,Gotanda
002504,East Japan Railway Company,山手,Meguro
002506,East Japan Railway Company,山手,Ebisu
002507,East Japan Railway Company,山手,Shibuya
002508,East Japan Railway Company,山手,Harajuku
002509,East Japan Railway Company,山手,Yoyogi
00250a,East Japan Railway Company,山手,Shinjuku
00250c,East Japan Railway Company,山手,Shin-Okubo
00250d,East Japan Railway Company,山手,Takadanobaba
00250e,East Japan Railway Company,山手,Mejiro
00250f,East Japan Railway Company,山手,Ikebukuro
002511,East Japan Railway Company,山手,Otsuka
002512,East Japan Railway Company,山手,Sugamo
002513,East Japan Railway Company,山手,Komagome
002542,West Japan Railway Company,福塩,Bingo Honjo
002543,West Japan Railway Company,福塩,Yokoo
002544,West Japan Railway Company,福塩,Kannabe
002546,West Japan Railway Company,福塩,Yuda Village
002581,East Japan Railway Company,気仙沼,Maeyachi
002582,East Japan Railway Company,気仙沼,Wabuchi
002583,East Japan Railway Company,気仙沼,Mount Nono
002584,East Japan Railway Company,気仙沼,Rikuzen Toyosato
002586,East Japan Railway Company,気仙沼,Mitakedo
0025c2,Hokkaido Railway Company,千歳,peace
0025c3,Hokkaido Railway Company,千歳,Shin-Sapporo
0025c5,Hokkaido Railway Company,千歳,Kaminohoro
0025c7,Hokkaido Railway Company,千歳,Kitahiroshima
0025c9,Hokkaido Railway Company,千歳,Shimamatsu
0025ca,Hokkaido Railway Company,千歳,Megumi
0025cb,Hokkaido Railway Company,千歳,Eniwa
0025cc,Hokkaido Railway Company,千歳,Sapporo Beer Garden
0025cd,Hokkaido Railway Company,千歳,Nagato
0025cf,Hokkaido Railway Company,千歳,Chitose
0025d0,Hokkaido Railway Company,千歳,Minami Chitose
0025d2,Hokkaido Railway Company,千歳,Mimi
0025d4,Hokkaido Railway Company,千歳,Planted seedlings
002603,East Japan Railway Company,東北本,Oku
002606,East Japan Railway Company,赤羽,Jujo
002607,East Japan Railway Company,赤羽,Itabashi
002641,West Japan Railway Company,呉,Mihara
002642,West Japan Railway Company,呉,Sunami
002643,West Japan Railway Company,呉,Akikozaki
002644,West Japan Railway Company,呉,Tadami
002645,West Japan Railway Company,呉,Aki-Nagahama
002646,West Japan Railway Company,呉,Mahayana
002647,West Japan Railway Company,呉,Takehara
002648,West Japan Railway Company,呉,Yoshina
002649,West Japan Railway Company,呉,Akitsu
00264b,West Japan Railway Company,呉,Kazehaya
00264c,West Japan Railway Company,呉,Yasuura
00264d,West Japan Railway Company,呉,Anto
00264e,West Japan Railway Company,呉,Akikawajiri
00264f,West Japan Railway Company,呉,Jinman
002650,West Japan Railway Company,呉,Wide
002651,West Japan Railway Company,呉,Shinhiro
002652,West Japan Railway Company,呉,Akiaga
002653,West Japan Railway Company,呉,Wu
002654,West Japan Railway Company,呉,Kawahara stone
002655,West Japan Railway Company,呉,Yoshiura
002656,West Japan Railway Company,呉,Karugahama
002657,West Japan Railway Company,呉,Ten'yo
002658,West Japan Railway Company,呉,Kure Portopia
002659,West Japan Railway Company,呉,Koyaura
00265a,West Japan Railway Company,呉,Mizushiri
00265b,West Japan Railway Company,呉,slope
00265c,West Japan Railway Company,呉,Yano
002683,East Japan Railway Company,大船渡,True Waterfall
0026c2,Hokkaido Railway Company,千歳,New Chitose Airport
002703,East Japan Railway Company,川越,Nisshin
002704,East Japan Railway Company,川越,Nishi-Omiya
002705,East Japan Railway Company,川越,finger fan
002707,East Japan Railway Company,川越,Minamifuruya
002709,East Japan Railway Company,川越,Kawagoe
00270a,East Japan Railway Company,川越,Nishikawagoe
00270b,East Japan Railway Company,川越,Matoba
00270c,East Japan Railway Company,川越,Kasahata
00270d,East Japan Railway Company,川越,Musashi Takahagi
002741,West Japan Railway Company,岩徳,Iwakuni
002742,West Japan Railway Company,岩徳,Nishi-Iwakuni
002743,West Japan Railway Company,岩徳,Kawanishi
002744,West Japan Railway Company,岩徳,Pillar field
002745,West Japan Railway Company,岩徳,Kinmei Road
002750,West Japan Railway Company,岩徳,Suo Hanaoka
002781,East Japan Railway Company,釜石,Hanamaki
002782,East Japan Railway Company,釜石,Sanai
002783,East Japan Railway Company,釜石,Shin-Hanamaki
002784,East Japan Railway Company,釜石,Oyamada
00279d,East Japan Railway Company,釜石,Kamaishi
0027c2,East Japan Railway Company,仙石,Aoba Street
002803,East Japan Railway Company,成田,Higashi Abiko
002804,East Japan Railway Company,成田,hubei
002805,East Japan Railway Company,成田,Araki
002807,East Japan Railway Company,成田,Fusa
002808,East Japan Railway Company,成田,Kinoshita
00280a,East Japan Railway Company,成田,Kobayashi
00280c,East Japan Railway Company,成田,Cheap food
00280e,East Japan Railway Company,成田,Shimousa Matsuzaki
002810,East Japan Railway Company,成田,Narita
002812,East Japan Railway Company,成田,Shisui
002882,East Japan Railway Company,山田,Kamimorioka
002883,East Japan Railway Company,山田,Yamagishi
002896,East Japan Railway Company,山田,Miyako
002897,East Japan Railway Company,山田,Sea chicken
0028a2,East Japan Railway Company,山田,Uzumiya
00290c,East Japan Railway Company,武蔵野,Kitafuchu
00290f,East Japan Railway Company,武蔵野,Shinkodaira
002911,East Japan Railway Company,武蔵野,Shin-Akitsu
002912,East Japan Railway Company,武蔵野,Higashi Tokorozawa
002914,East Japan Railway Company,武蔵野,Niiza
002916,East Japan Railway Company,武蔵野,Northern morning haze
002918,East Japan Railway Company,武蔵野,Nishi Urawa
002919,East Japan Railway Company,武蔵野,Musashi Urawa
00291c,East Japan Railway Company,武蔵野,Higashi-Urawa
00291e,East Japan Railway Company,武蔵野,Higashi-Kawaguchi
00291f,East Japan Railway Company,武蔵野,Minami Koshigaya
002920,East Japan Railway Company,武蔵野,Minami Koshigaya
002920,East Japan Railway Company,武蔵野,Minami Koshigaya
002921,East Japan Railway Company,武蔵野,Yoshikawa+
002921,East Japan Railway Company,武蔵野,Yoshikawa+
002922,East Japan Railway Company,武蔵野,Yoshikawa
002922,East Japan Railway Company,武蔵野,Yoshikawa
002923,East Japan Railway Company,武蔵野,Shinmisato
002924,East Japan Railway Company,武蔵野,Misato
002925,East Japan Railway Company,武蔵野,Minami Nagareyama
002927,East Japan Railway Company,武蔵野,New eight pillars
002928,East Japan Railway Company,武蔵野,Higashi Matsudo
002929,East Japan Railway Company,武蔵野,Ichikawa Ohno
00292a,East Japan Railway Company,武蔵野,Funabashi Code
00294e,West Japan Railway Company,宇部,Cape Ube
002984,East Japan Railway Company,岩泉,Iwate Wainai
002986,East Japan Railway Company,岩泉,Oshikaku
002a0c,East Japan Railway Company,横須賀,Shin-Kawasaki
002a0d,East Japan Railway Company,横須賀,Shin-Kawasaki
002a0d,East Japan Railway Company,横須賀,Shin-Kawasaki
002a0e,East Japan Railway Company,横須賀,Nishioi
002a15,East Japan Railway Company,総武本,Shin-Nihonbashi
002a16,East Japan Railway Company,総武本,Bakurocho
002a46,West Japan Railway Company,小野田,Suzumeda
002a47,West Japan Railway Company,小野田,Onoda Port
002a82,East Japan Railway Company,八戸,Naganaashiro
002a83,East Japan Railway Company,八戸,Hon-Hachinohe
002a9d,East Japan Railway Company,八戸,Kuji
002ac1,Hokkaido Railway Company,室蘭本,Oshamanbe
002ac2,Hokkaido Railway Company,室蘭本2006.3.18廃止,2006
002ac3,Hokkaido Railway Company,室蘭本,Shizukari
002ac4,Hokkaido Railway Company,室蘭本,Koboro
002ac5,Hokkaido Railway Company,室蘭本,Rebun
002ac9,Hokkaido Railway Company,室蘭本,Toya
002acd,Hokkaido Railway Company,室蘭本,Date Monbetsu
002ad4,Hokkaido Railway Company,室蘭本,Higashimuroran
002ad7,Hokkaido Railway Company,室蘭本,Horobetsu
002ada,Hokkaido Railway Company,室蘭本,Noboribetsu
002ae0,Hokkaido Railway Company,室蘭本,Shiraoi
002ae3,Hokkaido Railway Company,室蘭本,Nishikioka
002ae3,Hokkaido Railway Company,室蘭本,Nishikioka
002ae5,Hokkaido Railway Company,室蘭本,Itoi
002ae9,Hokkaido Railway Company,室蘭本,Tomakomai
002aeb,Hokkaido Railway Company,室蘭本,Edge of the Swamp
002aec,Hokkaido Railway Company,室蘭本,Shallow water
002aed,Hokkaido Railway Company,室蘭本,Early arrival
002aee,Hokkaido Railway Company,室蘭本,Anping
002aef,Hokkaido Railway Company,室蘭本,Oiwake
002b42,West Japan Railway Company,美祢,Yuno Pass
002b4f,West Japan Railway Company,山陰本仙崎支線(仙崎線),Senzaki
002b84,East Japan Railway Company,大湊,Fukikoshi
002b86,East Japan Railway Company,大湊,Mutsu Yokohama
002bc6,Hokkaido Railway Company,室蘭本支線,Muroran
002c07,East Japan Railway Company,吾妻,Nakanojo
002c0e,East Japan Railway Company,吾妻,Naganohara Kusatsu Exit
002c13,East Japan Railway Company,吾妻,Manza/Kazawa Exit
002c41,West Japan Railway Company,山口,Suo Shimogo
002c42,West Japan Railway Company,山口,Kamigo
002c43,West Japan Railway Company,山口,Nihotsu
002c44,West Japan Railway Company,山口,Otoshi
002d03,East Japan Railway Company,両毛,Maebashi
002d05,East Japan Railway Company,両毛,Maebashi Oshima
002d06,East Japan Railway Company,両毛,Komagata
002d08,East Japan Railway Company,両毛,Isesaki
002d0b,East Japan Railway Company,両毛,National
002d0d,East Japan Railway Company,両毛,Iwajuku
002d10,East Japan Railway Company,両毛,Kiryu
002d12,East Japan Railway Company,両毛,Omata
002d15,East Japan Railway Company,両毛,Yamamae
002d18,East Japan Railway Company,両毛,Ashikaga
002d1b,East Japan Railway Company,両毛,Tomita
002d1c,East Japan Railway Company,両毛,Sano
002d20,East Japan Railway Company,両毛,Iwafune
002d21,East Japan Railway Company,両毛,Under Ohira
002d22,East Japan Railway Company,両毛,Tochigi
002d24,East Japan Railway Company,両毛,Omoigawa River
002d27,East Japan Railway Company,水戸,Odabayashi
002d28,East Japan Railway Company,水戸,Yuki
002d29,East Japan Railway Company,水戸,Higashiyuki
002d2a,East Japan Railway Company,水戸,Kawashima
002d2b,East Japan Railway Company,水戸,Tamato
002d2c,East Japan Railway Company,水戸,Shimodate
002d2d,East Japan Railway Company,水戸,Shinji
002d2e,East Japan Railway Company,水戸,Yamato
002d2f,East Japan Railway Company,水戸,Iwase
002d30,East Japan Railway Company,水戸,Haguro
002d31,East Japan Railway Company,水戸,Fukuhara
002d32,East Japan Railway Company,水戸,Inada
002d33,East Japan Railway Company,水戸,Kasama
002d34,East Japan Railway Company,水戸,Shishido
002d42,West Japan Railway Company,可部,Three Waterfalls
002d43,West Japan Railway Company,可部,Aki Nagatsuka
002d44,West Japan Railway Company,可部,Shimogion
002d46,West Japan Railway Company,可部,Furuichi Bridge
002d47,West Japan Railway Company,可部,Omachi
002d48,West Japan Railway Company,可部,Midorii
002d49,West Japan Railway Company,可部,Shichigenjaya
002d4a,West Japan Railway Company,可部,plum grove
002d4b,West Japan Railway Company,可部,Kamiyagi
002d4c,West Japan Railway Company,可部,Nakajima
002d4d,West Japan Railway Company,可部,Kabe
002e01,Watarase Valley Railway,わたらせ渓谷,Kiryu
002e82,East Japan Railway Company,仙山,Toshogu Shrine
002e83,East Japan Railway Company,仙山,Kitasendai
002e84,East Japan Railway Company,仙山,Kitayama
002e85,East Japan Railway Company,仙山,Tohoku Fukushi University
002e86,East Japan Railway Company,仙山,Kunimi
002e87,East Japan Railway Company,仙山,Kuzuoka
002e88,East Japan Railway Company,仙山,Rikuzen Ochiai
002e89,East Japan Railway Company,仙山,Aiko
002ec4,Hokkaido Railway Company,石勝,Higashioiwake
002ec5,Hokkaido Railway Company,石勝,Kawabata
002ec9,Hokkaido Railway Company,石勝,Shin-Yubari
002ecc,Hokkaido Railway Company,石勝,Shimukappu
002ecd,Hokkaido Railway Company,石勝,Tomamu
002f02,East Japan Railway Company,日光,Tsuruta
002f03,East Japan Railway Company,日光,Kanuma
002f04,East Japan Railway Company,日光,Between sentences
002f06,East Japan Railway Company,日光,Shimotsuke Osawa
002f07,East Japan Railway Company,日光,Imaichi
002f08,East Japan Railway Company,日光,sunlight
002f48,West Japan Railway Company,木次,Kiji
002f51,West Japan Railway Company,木次,Yakawa
002f52,West Japan Railway Company,木次,Izumo Sakane
002f82,East Japan Railway Company,陸羽東,Kitaura
002f85,East Japan Railway Company,陸羽東,Furukawa
002fa5,East Japan Railway Company,陸羽西,Tsuya
002fa7,East Japan Railway Company,陸羽西,Furukuchi
002fc6,Hokkaido Railway Company,石勝,Shikanotani
002fc7,Hokkaido Railway Company,石勝,Yubari
003002,East Japan Railway Company,烏山,Shimotsuke Hanaoka
003003,East Japan Railway Company,烏山,Niida
003004,East Japan Railway Company,烏山,Mount Kono
003006,East Japan Railway Company,烏山,Large sum of money
003007,East Japan Railway Company,烏山,Konawa
003008,East Japan Railway Company,烏山,waterfall
003009,East Japan Railway Company,烏山,Karasuyama
003081,East Japan Railway Company,北上,Kitakami
003082,East Japan Railway Company,北上,Yanagihara
003083,East Japan Railway Company,北上,Etsuko
003084,East Japan Railway Company,北上,Fujine
003086,East Japan Railway Company,北上,Tachikawa-me
00308c,East Japan Railway Company,北上,Relax and unwind
0030e4,Hokkaido Railway Company,日高本,Nishisamani
0030e5,Hokkaido Railway Company,日高本,Samani
003141,West Japan Railway Company,境,Yonago
003142,West Japan Railway Company,境,Bakuromachi
003143,West Japan Railway Company,境,Fujimi Town
003144,West Japan Railway Company,境,Goto
00314c,West Japan Railway Company,境旧 御崎口,Oshinotsu Town
00314d,West Japan Railway Company,境旧 大篠津,Yonago Airport
003181,East Japan Railway Company,田沢湖,Morioka
003182,East Japan Railway Company,田沢湖,Cauldron
003183,East Japan Railway Company,田沢湖,Koiwai
003184,East Japan Railway Company,田沢湖,Shizukuishi
003186,East Japan Railway Company,田沢湖,Harukiba
003187,East Japan Railway Company,田沢湖,Akabuchi
003188,East Japan Railway Company,田沢湖,Lake Tazawa
00318d,East Japan Railway Company,田沢湖,Kakunodate
003208,East Japan Railway Company,水郡,Kamisugaya
003209,East Japan Railway Company,水郡,Hitachi Konosu
003266,West Japan Railway Company,三江,Funaza
003267,West Japan Railway Company,三江,Hase
0032c1,Hokkaido Railway Company,留萌本,Fukagawa
0032c2,Hokkaido Railway Company,留萌本,Kita Kazumi
0032c3,Hokkaido Railway Company,留萌本,Chichibuetsu
0032c4,Hokkaido Railway Company,留萌本,Northern Chichibubetsu
0032c6,Hokkaido Railway Company,留萌本,Ishikari Numata
0032d1,Hokkaido Railway Company,留萌本,Rumoi
0032da,Hokkaido Railway Company,留萌本,Chopsticks sold separately
0032db,Hokkaido Railway Company,留萌本,Hair extensions
003302,East Japan Railway Company,水郡,Minami Sake De
003342,West Japan Railway Company,小野田,Hamakawachi
003343,West Japan Railway Company,小野田,Nagato Honzan
003381,East Japan Railway Company,花輪,Kouma
003382,East Japan Railway Company,花輪,Higashidaisara
003401,Mooka Railway,真岡,Shimodate
003402,Mooka Railway,真岡,In front of Shimodate Second High School
003403,Mooka Railway,真岡,folded book
003404,Mooka Railway,真岡,Higuchi
003405,Mooka Railway,真岡,Kugeta
003406,Mooka Railway,真岡,Terauchi
003407,Mooka Railway,真岡,Moka
003408,Mooka Railway,真岡,Kitamoka
003409,Mooka Railway,真岡,Nishidai
00340a,Mooka Railway,真岡,Kitayama
00340b,Mooka Railway,真岡,Mashiko
00340c,Mooka Railway,真岡,Nanai
00340d,Mooka Railway,真岡,Tadara
00340e,Mooka Railway,真岡,Ichihana
00340f,Mooka Railway,真岡,Sasaharada
003410,Mooka Railway,真岡,Amayaba
003411,Mooka Railway,真岡,Motegi
0034c1,Hokkaido Railway Company,富良野,Furano
0034c2,Hokkaido Railway Company,富良野,Gakuden
0034c3,Hokkaido Railway Company,富良野,deer hunting
0034c4,Hokkaido Railway Company,富良野,Nakafurano
0034c5,Hokkaido Railway Company,富良野臨時,Lavender fields
0034c6,Hokkaido Railway Company,富良野,Nishi Junior High School
0034c7,Hokkaido Railway Company,富良野,Kamifurano
0034c8,Hokkaido Railway Company,富良野,Biba beef
0034c9,Hokkaido Railway Company,富良野,Biei
0034d3,Hokkaido Railway Company,富良野,Kaguraoka
003502,East Japan Railway Company,中央本,Riverbank
003504,East Japan Railway Company,中央本,Tatsuno
003505,East Japan Railway Company,中央本,Shinano Kawashima
003506,East Japan Railway Company,中央本,Ono
00350b,East Japan Railway Company,埼京,Kitayono
00350d,East Japan Railway Company,埼京,Yonohonmachi
00350f,East Japan Railway Company,埼京,Minamiyono
003511,East Japan Railway Company,埼京,Nakaurawa
003515,East Japan Railway Company,埼京,Kita Toda
003517,East Japan Railway Company,埼京,Toda
003519,East Japan Railway Company,埼京,Toda Park
00351b,East Japan Railway Company,埼京,Ukima Funato
00351d,East Japan Railway Company,埼京,North Akabane
003542,West Japan Railway Company,本四備讃,Uematsu
003543,West Japan Railway Company,本四備讃,Kimi
003545,West Japan Railway Company,本四備讃瀬戸大橋線,Upper Town
003547,West Japan Railway Company,本四備讃瀬戸大橋線,Kojima
003602,East Japan Railway Company,外房,Hon-Chiba
003603,East Japan Railway Company,外房,Soga
003605,East Japan Railway Company,外房,Kamatori
003607,East Japan Railway Company,外房,Honda
003609,East Japan Railway Company,外房,Toke
00360a,East Japan Railway Company,外房,Large omentum
00360b,East Japan Railway Company,外房,Nagata
00360c,East Japan Railway Company,外房,Main payment
00360e,East Japan Railway Company,外房,Shinmobara
00360f,East Japan Railway Company,外房,Mobara
003610,East Japan Railway Company,外房,Yazumi
003611,East Japan Railway Company,外房,Kazusa Ichinomiya
003613,East Japan Railway Company,外房,Tonami-mi
003614,East Japan Railway Company,外房,Taito
003615,East Japan Railway Company,外房,Chojamachi
003616,East Japan Railway Company,外房,Sanmon
003618,East Japan Railway Company,外房,Ohara
003619,East Japan Railway Company,外房,Naniwa
00361a,East Japan Railway Company,外房,Onjuku
00361b,East Japan Railway Company,外房,Katsuura
00361c,East Japan Railway Company,外房,Ubara
00361e,East Japan Railway Company,外房,Kazusa Okitsu
00361f,East Japan Railway Company,外房,Namegawa Island
003620,East Japan Railway Company,外房,Awa Kominato
003621,East Japan Railway Company,外房,Awa-Tenjin
003622,East Japan Railway Company,外房,Awa-Kamogawa River
003681,East Japan Railway Company,米坂,Yonezawa
003682,East Japan Railway Company,米坂,Minami Americazawa
003683,East Japan Railway Company,米坂,Nishiyonezawa
003684,East Japan Railway Company,米坂,Narushima
003686,East Japan Railway Company,米坂,Nakagun
003705,East Japan Railway Company,内房,Hamano
003706,East Japan Railway Company,内房,Yawata-juku
003707,East Japan Railway Company,内房,Goi
003709,East Japan Railway Company,内房,Anegasaki
00370b,East Japan Railway Company,内房,Nagaura
00370c,East Japan Railway Company,内房,Sodegaura
00370d,East Japan Railway Company,内房,Iwane
00370e,East Japan Railway Company,内房,Kisarazu
003710,East Japan Railway Company,内房,Kimitsu
003711,East Japan Railway Company,内房,Aohori
003712,East Japan Railway Company,内房,Onuki
003713,East Japan Railway Company,内房,Sanuki Town
003715,East Japan Railway Company,内房,Kazusa Minato
003716,East Japan Railway Company,内房,Takeoka
003717,East Japan Railway Company,内房,Hamakanaya
003718,East Japan Railway Company,内房,Yasuda
00371a,East Japan Railway Company,内房,Awa Katsuyama
00371b,East Japan Railway Company,内房,Iwai
00371c,East Japan Railway Company,内房,Tomiura
00371d,East Japan Railway Company,内房,Nago boat shape
00371f,East Japan Railway Company,内房,Tateyama
003720,East Japan Railway Company,内房,Kokonoe
003721,East Japan Railway Company,内房,Chikura
003722,East Japan Railway Company,内房,Chitose
003724,East Japan Railway Company,内房,Minami Mihara
003725,East Japan Railway Company,内房,Wadaura
003726,East Japan Railway Company,内房,Emi
003727,East Japan Railway Company,内房,fat sea
003727,East Japan Railway Company,内房,fat sea
0037c1,Hokkaido Chihoku Highland Railway,ふるさと銀河2006.4.21廃止,2006
0037c2,Hokkaido Chihoku Highland Railway,ふるさと銀河06.4.21廃止,Samamai
0037e4,Hokkaido Chihoku Highland Railway,ふるさと銀河06.4.21廃止,Hokkosha
0037e6,Hokkaido Chihoku Highland Railway,ふるさと銀河2006.4.21廃止,2006
003841,IGR Iwate Galaxy Railway,いわて銀河鉄道,Morioka
003842,IGR Iwate Galaxy Railway,いわて銀河鉄道,Aoyama
003847,IGR Iwate Galaxy Railway,いわて銀河鉄道,Shibutani
003848,IGR Iwate Galaxy Railway,いわて銀河鉄道,Kouma
003903,East Japan Railway Company,成田,Kusumi
003905,East Japan Railway Company,成田,Namegawa
003907,East Japan Railway Company,成田,Shimousa Kanzaki
003908,East Japan Railway Company,成田,Oto
003909,East Japan Railway Company,成田,Sawara
00390a,East Japan Railway Company,成田,Katori
00390c,East Japan Railway Company,成田,Suigo (Water Town)
00390d,East Japan Railway Company,成田,Omigawa
00390e,East Japan Railway Company,成田,Sasagawa
00390f,East Japan Railway Company,成田,Shimousa Tachibana
003910,East Japan Railway Company,成田,Shimousa Toyosato
003911,East Japan Railway Company,成田,Shiishiba
003941,Aoimori Railway,青い森鉄道,Eye time
003947,Aoimori Railway,青い森鉄道,Kita-Takaiwa
003948,Aoimori Railway,青い森鉄道,Hachinohe
00396b,Aoimori Railway,青い森鉄道,East Aomori
00396e,Aoimori Railway,青い森鉄道,Aomori
00398d,East Japan Railway Company,津軽津軽海峡線,Kanita
00398e,East Japan Railway Company,津軽,Small and medium-sized countries
003991,East Japan Railway Company,津軽,Tsugaru Fork
003996,East Japan Railway Company,津軽,Three stables
003a01,East Japan Railway Company,久留里,Kisarazu
003a02,East Japan Railway Company,久留里,Gion
003a03,East Japan Railway Company,久留里,Kazusa Kiyokawa
003a04,East Japan Railway Company,久留里,Higashikiyokawa
003a05,East Japan Railway Company,久留里,Yokota
003a06,East Japan Railway Company,久留里,Higashiyokota
003a07,East Japan Railway Company,久留里,Makuta
003a08,East Japan Railway Company,久留里,Shimogun
003a0a,East Japan Railway Company,久留里,small chest
003a0b,East Japan Railway Company,久留里,Tawara
003a0c,East Japan Railway Company,久留里,Kururi
003a0d,East Japan Railway Company,久留里,Hirayama
003a0f,East Japan Railway Company,久留里,Kazusa Matsuoka
003a10,East Japan Railway Company,久留里,Kazusa Kameyama
003a14,East Japan Railway Company,成田成田空港高速鉄道,Airport Terminal 2
003a16,East Japan Railway Company,成田成田空港高速鉄道,Narita Airport
003b02,East Japan Railway Company,東金,Lucky bag
003b03,East Japan Railway Company,東金,Togane
003b04,East Japan Railway Company,東金,job offer
003b84,East Japan Railway Company,五能,Kita Noshiro
003b86,East Japan Railway Company,五能,bird shape
003c0d,East Japan Railway Company,鹿島,Kashima Shrine
003c0e,East Japan Railway Company,鹿島,Nobukata
003c10,East Japan Railway Company,鹿島,Itako
003c11,East Japan Railway Company,鹿島,twelve bridges
003c81,East Japan Railway Company,男鹿,Oiwake
003c82,East Japan Railway Company,男鹿,Detohama
003c83,East Japan Railway Company,男鹿,Kaminita
003c84,East Japan Railway Company,男鹿,Nita
003c86,East Japan Railway Company,男鹿,Tennou
003d02,Central Japan Railway Company,御殿場,Shimosoga
003d03,Central Japan Railway Company,御殿場,Kamioi
003d04,Central Japan Railway Company,御殿場,Sagami Kaneko
003d06,Central Japan Railway Company,御殿場,Matsuda
003d07,Central Japan Railway Company,御殿場,Higashiyama North
003d08,Central Japan Railway Company,御殿場,Yamakita
003d09,Central Japan Railway Company,御殿場,Taniga
003d0b,Central Japan Railway Company,御殿場,Suruga Oyama
003d0c,Central Japan Railway Company,御殿場,Ashigara
003d0d,Central Japan Railway Company,御殿場,Gotemba
003d0e,Central Japan Railway Company,御殿場,Minami-Gotemba
003d10,Central Japan Railway Company,御殿場,Fujioka
003d11,Central Japan Railway Company,御殿場,Iwanami
003d12,Central Japan Railway Company,御殿場,foothills
003d13,Central Japan Railway Company,御殿場,Nagaizumi Nameri
003d14,Central Japan Railway Company,御殿場,Shimo Dogari
003d15,Central Japan Railway Company,御殿場,Ooka
